quiz_id,course_id,difficulty_level,title,description,total_questions,passing_score,time_limit,created_at
757,253,Easy,Master Figma - Easy Quiz,"Test your easy level knowledge of Master Figma. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
758,253,Medium,Master Figma - Medium Quiz,"Test your medium level knowledge of Master Figma. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
759,253,Hard,Master Figma - Hard Quiz,"Test your hard level knowledge of Master Figma. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
760,254,Easy,Advanced Figma - Easy Quiz,"Test your easy level knowledge of Advanced Figma. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
761,254,Medium,Advanced Figma - Medium Quiz,"Test your medium level knowledge of Advanced Figma. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
762,254,Hard,Advanced Figma - Hard Quiz,"Test your hard level knowledge of Advanced Figma. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
763,255,Easy,Illustrator for Intermediates - Easy Quiz,"Test your easy level knowledge of Illustrator for Intermediates. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
764,255,Medium,Illustrator for Intermediates - Medium Quiz,"Test your medium level knowledge of Illustrator for Intermediates. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
765,255,Hard,Illustrator for Intermediates - Hard Quiz,"Test your hard level knowledge of Illustrator for Intermediates. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
766,256,Easy,Advanced Adobe XD - Easy Quiz,"Test your easy level knowledge of Advanced Adobe XD. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
767,256,Medium,Advanced Adobe XD - Medium Quiz,"Test your medium level knowledge of Advanced Adobe XD. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
768,256,Hard,Advanced Adobe XD - Hard Quiz,"Test your hard level knowledge of Advanced Adobe XD. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
769,257,Easy,Professional Figma - Easy Quiz,"Test your easy level knowledge of Professional Figma. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
770,257,Medium,Professional Figma - Medium Quiz,"Test your medium level knowledge of Professional Figma. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
771,257,Hard,Professional Figma - Hard Quiz,"Test your hard level knowledge of Professional Figma. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
772,258,Easy,Web Design from Scratch - Easy Quiz,"Test your easy level knowledge of Web Design from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
773,258,Medium,Web Design from Scratch - Medium Quiz,"Test your medium level knowledge of Web Design from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
774,258,Hard,Web Design from Scratch - Hard Quiz,"Test your hard level knowledge of Web Design from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
775,259,Easy,Professional Adobe XD - Easy Quiz,"Test your easy level knowledge of Professional Adobe XD. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
776,259,Medium,Professional Adobe XD - Medium Quiz,"Test your medium level knowledge of Professional Adobe XD. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
777,259,Hard,Professional Adobe XD - Hard Quiz,"Test your hard level knowledge of Professional Adobe XD. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
778,260,Easy,3D Modeling for Intermediates - Easy Quiz,"Test your easy level knowledge of 3D Modeling for Intermediates. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
779,260,Medium,3D Modeling for Intermediates - Medium Quiz,"Test your medium level knowledge of 3D Modeling for Intermediates. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
780,260,Hard,3D Modeling for Intermediates - Hard Quiz,"Test your hard level knowledge of 3D Modeling for Intermediates. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
781,261,Easy,Master Video Editing - Easy Quiz,"Test your easy level knowledge of Master Video Editing. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
782,261,Medium,Master Video Editing - Medium Quiz,"Test your medium level knowledge of Master Video Editing. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
783,261,Hard,Master Video Editing - Hard Quiz,"Test your hard level knowledge of Master Video Editing. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
784,262,Easy,Complete Music Production Course - Easy Quiz,"Test your easy level knowledge of Complete Music Production Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
785,262,Medium,Complete Music Production Course - Medium Quiz,"Test your medium level knowledge of Complete Music Production Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
786,262,Hard,Complete Music Production Course - Hard Quiz,"Test your hard level knowledge of Complete Music Production Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
787,263,Easy,Photography Fundamentals - Easy Quiz,"Test your easy level knowledge of Photography Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
788,263,Medium,Photography Fundamentals - Medium Quiz,"Test your medium level knowledge of Photography Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
789,263,Hard,Photography Fundamentals - Hard Quiz,"Test your hard level knowledge of Photography Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
790,264,Easy,Professional Drawing - Easy Quiz,"Test your easy level knowledge of Professional Drawing. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
791,264,Medium,Professional Drawing - Medium Quiz,"Test your medium level knowledge of Professional Drawing. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
792,264,Hard,Professional Drawing - Hard Quiz,"Test your hard level knowledge of Professional Drawing. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
793,265,Easy,Complete Photography Course - Easy Quiz,"Test your easy level knowledge of Complete Photography Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
794,265,Medium,Complete Photography Course - Medium Quiz,"Test your medium level knowledge of Complete Photography Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
795,265,Hard,Complete Photography Course - Hard Quiz,"Test your hard level knowledge of Complete Photography Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
796,266,Easy,Complete Video Editing Course - Easy Quiz,"Test your easy level knowledge of Complete Video Editing Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
797,266,Medium,Complete Video Editing Course - Medium Quiz,"Test your medium level knowledge of Complete Video Editing Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
798,266,Hard,Complete Video Editing Course - Hard Quiz,"Test your hard level knowledge of Complete Video Editing Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
799,267,Easy,Advanced Drawing - Easy Quiz,"Test your easy level knowledge of Advanced Drawing. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
800,267,Medium,Advanced Drawing - Medium Quiz,"Test your medium level knowledge of Advanced Drawing. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
801,267,Hard,Advanced Drawing - Hard Quiz,"Test your hard level knowledge of Advanced Drawing. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
802,268,Easy,Learn 3D Modeling - Easy Quiz,"Test your easy level knowledge of Learn 3D Modeling. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
803,268,Medium,Learn 3D Modeling - Medium Quiz,"Test your medium level knowledge of Learn 3D Modeling. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
804,268,Hard,Learn 3D Modeling - Hard Quiz,"Test your hard level knowledge of Learn 3D Modeling. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
805,269,Easy,Animation from Scratch - Easy Quiz,"Test your easy level knowledge of Animation from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
806,269,Medium,Animation from Scratch - Medium Quiz,"Test your medium level knowledge of Animation from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
807,269,Hard,Animation from Scratch - Hard Quiz,"Test your hard level knowledge of Animation from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
808,270,Easy,3D Modeling Fundamentals - Easy Quiz,"Test your easy level knowledge of 3D Modeling Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
809,270,Medium,3D Modeling Fundamentals - Medium Quiz,"Test your medium level knowledge of 3D Modeling Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
810,270,Hard,3D Modeling Fundamentals - Hard Quiz,"Test your hard level knowledge of 3D Modeling Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
811,271,Easy,Complete 3D Modeling Course - Easy Quiz,"Test your easy level knowledge of Complete 3D Modeling Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
812,271,Medium,Complete 3D Modeling Course - Medium Quiz,"Test your medium level knowledge of Complete 3D Modeling Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
813,271,Hard,Complete 3D Modeling Course - Hard Quiz,"Test your hard level knowledge of Complete 3D Modeling Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
814,272,Easy,Professional Music Production - Easy Quiz,"Test your easy level knowledge of Professional Music Production. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
815,272,Medium,Professional Music Production - Medium Quiz,"Test your medium level knowledge of Professional Music Production. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
816,272,Hard,Professional Music Production - Hard Quiz,"Test your hard level knowledge of Professional Music Production. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
817,273,Easy,Advanced Music Production - Easy Quiz,"Test your easy level knowledge of Advanced Music Production. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
818,273,Medium,Advanced Music Production - Medium Quiz,"Test your medium level knowledge of Advanced Music Production. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
819,273,Hard,Advanced Music Production - Hard Quiz,"Test your hard level knowledge of Advanced Music Production. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
820,274,Easy,Master 3D Modeling - Easy Quiz,"Test your easy level knowledge of Master 3D Modeling. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
821,274,Medium,Master 3D Modeling - Medium Quiz,"Test your medium level knowledge of Master 3D Modeling. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
822,274,Hard,Master 3D Modeling - Hard Quiz,"Test your hard level knowledge of Master 3D Modeling. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
823,275,Easy,Animation Bootcamp - Easy Quiz,"Test your easy level knowledge of Animation Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
824,275,Medium,Animation Bootcamp - Medium Quiz,"Test your medium level knowledge of Animation Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
825,275,Hard,Animation Bootcamp - Hard Quiz,"Test your hard level knowledge of Animation Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
826,276,Easy,Learn Music Production - Easy Quiz,"Test your easy level knowledge of Learn Music Production. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
827,276,Medium,Learn Music Production - Medium Quiz,"Test your medium level knowledge of Learn Music Production. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
828,276,Hard,Learn Music Production - Hard Quiz,"Test your hard level knowledge of Learn Music Production. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
829,277,Easy,Animation Fundamentals - Easy Quiz,"Test your easy level knowledge of Animation Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
830,277,Medium,Animation Fundamentals - Medium Quiz,"Test your medium level knowledge of Animation Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
831,277,Hard,Animation Fundamentals - Hard Quiz,"Test your hard level knowledge of Animation Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
832,278,Easy,Learn 3D Modeling - Easy Quiz,"Test your easy level knowledge of Learn 3D Modeling. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
833,278,Medium,Learn 3D Modeling - Medium Quiz,"Test your medium level knowledge of Learn 3D Modeling. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
